FilePath,Label
output/20240104_091258.csv,1
output/20240104_091511.csv,1
output/20240104_094232.csv,1
output/20240104_094302.csv,1
output/20240104_094325.csv,1
output/20240104_094355.csv,0
output/20240104_094428.csv,1
output/20240104_094500.csv,1
output/20240104_094524.csv,0
output/20240104_094552.csv,0
output/20240104_095025.csv,1
output/20240104_095103.csv,1
output/20240104_095131.csv,1
output/20240104_095247.csv,1
output/20240104_103510.csv,0
output/20240104_103726.csv,1
output/20240104_103910.csv,0
output/20240104_104247.csv,0
output/20240104_104319.csv,0
output/20240104_104408.csv,1
output/20240104_104623.csv,0
output/20240104_104652.csv,0
output/20240104_104717.csv,1
output/20240104_104832.csv,1
output/20240104_104902.csv,0
output/20240104_104948.csv,0
output/20240104_105015.csv,1
output/20240104_105044.csv,1
output/20240104_105108.csv,0
output/20240104_105200.csv,0
output/20240104_105315.csv,1
output/20240104_151321.csv,0
output/20240104_151343.csv,0
output/20240104_151441.csv,1
output/20240104_151512.csv,1
output/20240104_151537.csv,0
output/20240104_151907.csv,0
output/20240104_151942.csv,0
