FilePath,Label
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240104_091258.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240104_091511.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240104_094232.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240104_094302.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240104_094325.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240104_094355.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240104_094428.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240104_094500.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240104_094524.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240104_094552.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240104_095025.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240104_095103.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240104_095131.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240104_095247.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240104_103510.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240104_103726.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240104_103910.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240104_104247.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240104_104319.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240104_104408.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240104_104623.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240104_104652.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240104_104717.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240104_104832.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240104_104902.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240104_104948.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240104_105015.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240104_105044.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240104_105108.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240104_105200.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240104_105315.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240104_151321.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240104_151343.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240104_151441.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240104_151512.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240104_151537.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240104_151907.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240104_151942.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240112_140057.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240112_140127.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240112_140149.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240112_140223.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240112_140310.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240112_140332.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240112_140407.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240112_140504.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240112_140535.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240112_140606.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240112_140629.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240112_140739.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240112_140800.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240112_140819.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240112_140842.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240112_140908.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240112_140928.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240112_141014.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240112_141041.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240112_141109.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240112_141133.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240112_141157.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240112_141217.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240112_141259.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240112_141657.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240112_141719.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240112_141741.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240112_142240.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240112_142316.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240112_142339.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240112_142401.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240112_142422.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240112_142521.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240112_142635.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240112_142701.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240112_142750.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240112_142849.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240112_142919.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240112_142941.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240112_143007.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240112_143113.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240112_143133.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240112_143154.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240112_143246.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240112_143306.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240112_143326.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240112_143349.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240112_143409.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240112_143506.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240112_143526.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240112_143545.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240112_143605.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240112_143629.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240112_143650.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240112_143712.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240112_143800.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240112_143821.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240112_143842.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240112_143919.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240112_143938.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240112_143956.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240112_144015.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240112_144035.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240112_201655.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240112_201738.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240112_201851.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240112_201910.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240112_201932.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240112_202052.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240112_202114.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240112_202132.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240112_202209.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240112_202230.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240112_202251.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240112_202313.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240112_202354.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240112_202413.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240112_202431.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240112_202543.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240112_202605.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240112_202626.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240304_200938.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240304_200957.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240304_201043.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240304_201106.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240304_201143.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240304_201205.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240304_201223.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240304_202743.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240304_202833.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240304_202853.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240304_202911.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240304_202931.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240304_202952.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240304_203015.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240304_203057.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240304_203118.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240304_203140.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240304_203200.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240304_203218.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240304_203237.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240304_203259.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240304_203316.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240304_203335.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240304_203357.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240304_203419.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240304_203441.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240304_203501.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240304_203518.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240304_203536.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240304_203619.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240304_203659.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240304_203717.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240304_203734.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240304_203751.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240304_203812.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240304_203831.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240304_203852.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240304_203911.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240304_203929.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240304_203945.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240304_204054.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240304_204119.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240304_204140.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240305_080337.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240305_080447.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240305_080544.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240305_080620.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240305_080636.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240305_080653.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240305_080732.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240305_080751.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240305_080812.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240305_080832.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240305_080923.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240305_080940.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240305_081002.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240305_081041.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240305_081056.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240305_081114.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240305_081130.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240305_081151.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240305_081217.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240305_081338.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240305_081415.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240305_081440.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240305_081458.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240305_081516.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240305_081613.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240305_081629.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240305_081659.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240305_081718.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240305_081754.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240305_081816.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240305_081909.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240305_081928.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240305_081943.csv,1
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240305_082002.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240305_082020.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240305_082036.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240305_082054.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240305_082110.csv,0
/home/pi/wiringPi-BMI088/data/white_cup_user1/20240305_082147.csv,1
