FilePath,Label
/home/pi/wiringPi-BMI088/data/box/Sensor1_20240425-134622.csv,1
/home/pi/wiringPi-BMI088/data/box/Sensor1_20240425-134635.csv,1
/home/pi/wiringPi-BMI088/data/box/Sensor1_20240425-134649.csv,1
/home/pi/wiringPi-BMI088/data/box/Sensor1_20240425-134701.csv,1
/home/pi/wiringPi-BMI088/data/box/Sensor1_20240425-134712.csv,1
/home/pi/wiringPi-BMI088/data/box/Sensor1_20240425-134851.csv,1
/home/pi/wiringPi-BMI088/data/box/Sensor1_20240425-134905.csv,1
/home/pi/wiringPi-BMI088/data/box/Sensor1_20240425-134916.csv,1
/home/pi/wiringPi-BMI088/data/box/Sensor1_20240425-135327.csv,1
/home/pi/wiringPi-BMI088/data/box/Sensor1_20240425-135444.csv,1
/home/pi/wiringPi-BMI088/data/box/Sensor1_20240425-135455.csv,1
/home/pi/wiringPi-BMI088/data/box/Sensor1_20240425-135508.csv,1
/home/pi/wiringPi-BMI088/data/box/Sensor1_20240425-135529.csv,1
/home/pi/wiringPi-BMI088/data/box/Sensor1_20240425-135601.csv,1
/home/pi/wiringPi-BMI088/data/box/Sensor1_20240425-135615.csv,0
/home/pi/wiringPi-BMI088/data/box/Sensor1_20240425-135630.csv,0
/home/pi/wiringPi-BMI088/data/box/Sensor1_20240425-135645.csv,0
/home/pi/wiringPi-BMI088/data/box/Sensor1_20240425-135659.csv,1
/home/pi/wiringPi-BMI088/data/box/Sensor1_20240425-135710.csv,1
/home/pi/wiringPi-BMI088/data/box/Sensor1_20240425-135721.csv,1
/home/pi/wiringPi-BMI088/data/box/Sensor1_20240425-135745.csv,1
/home/pi/wiringPi-BMI088/data/box/Sensor1_20240425-135755.csv,1
/home/pi/wiringPi-BMI088/data/box/Sensor1_20240425-135807.csv,0
/home/pi/wiringPi-BMI088/data/box/Sensor1_20240425-135818.csv,0
/home/pi/wiringPi-BMI088/data/box/Sensor1_20240425-135947.csv,1
/home/pi/wiringPi-BMI088/data/box/Sensor1_20240425-140000.csv,1
/home/pi/wiringPi-BMI088/data/box/Sensor1_20240425-140010.csv,1
/home/pi/wiringPi-BMI088/data/box/Sensor1_20240425-140023.csv,1
/home/pi/wiringPi-BMI088/data/box/Sensor1_20240425-140036.csv,1
/home/pi/wiringPi-BMI088/data/box/Sensor1_20240425-143445.csv,1
/home/pi/wiringPi-BMI088/data/box/Sensor1_20240425-143510.csv,0
/home/pi/wiringPi-BMI088/data/box/Sensor1_20240425-143553.csv,0
/home/pi/wiringPi-BMI088/data/box/Sensor1_20240425-143626.csv,0
/home/pi/wiringPi-BMI088/data/box/Sensor1_20240425-143654.csv,0
/home/pi/wiringPi-BMI088/data/box/Sensor1_20240425-143709.csv,1
/home/pi/wiringPi-BMI088/data/box/Sensor1_20240425-143734.csv,0
/home/pi/wiringPi-BMI088/data/box/Sensor1_20240425-143748.csv,0
/home/pi/wiringPi-BMI088/data/box/Sensor1_20240425-143801.csv,1
/home/pi/wiringPi-BMI088/data/box/Sensor1_20240425-143811.csv,0
/home/pi/wiringPi-BMI088/data/box/Sensor1_20240425-143837.csv,0
/home/pi/wiringPi-BMI088/data/box/Sensor1_20240425-143851.csv,0
/home/pi/wiringPi-BMI088/data/box/Sensor1_20240425-143903.csv,0
/home/pi/wiringPi-BMI088/data/box/Sensor1_20240425-143948.csv,0
/home/pi/wiringPi-BMI088/data/box/Sensor1_20240425-144002.csv,0
/home/pi/wiringPi-BMI088/data/box/Sensor1_20240425-144050.csv,0
/home/pi/wiringPi-BMI088/data/box/Sensor1_20240425-144120.csv,0
/home/pi/wiringPi-BMI088/data/box/Sensor1_20240425-144132.csv,0
/home/pi/wiringPi-BMI088/data/box/Sensor1_20240425-144143.csv,0
/home/pi/wiringPi-BMI088/data/box/Sensor1_20240425-144155.csv,0
/home/pi/wiringPi-BMI088/data/box/Sensor1_20240425-144207.csv,0
/home/pi/wiringPi-BMI088/data/box/Sensor1_20240425-144234.csv,0
/home/pi/wiringPi-BMI088/data/box/Sensor1_20240425-144246.csv,0
/home/pi/wiringPi-BMI088/data/box/Sensor1_20240425-144301.csv,0
/home/pi/wiringPi-BMI088/data/box/Sensor1_20240425-144312.csv,0
/home/pi/wiringPi-BMI088/data/box/Sensor1_20240425-144328.csv,1
/home/pi/wiringPi-BMI088/data/box/Sensor1_20240425-144344.csv,0
/home/pi/wiringPi-BMI088/data/box/Sensor1_20240425-144355.csv,0
/home/pi/wiringPi-BMI088/data/box/Sensor1_20240425-144406.csv,0
/home/pi/wiringPi-BMI088/data/box/Sensor1_20240425-144419.csv,0
/home/pi/wiringPi-BMI088/data/box/Sensor1_20240425-144647.csv,0
/home/pi/wiringPi-BMI088/data/box/Sensor1_20240425-144711.csv,0
/home/pi/wiringPi-BMI088/data/box/Sensor1_20240425-144734.csv,1
/home/pi/wiringPi-BMI088/data/box/Sensor1_20240425-144746.csv,1
/home/pi/wiringPi-BMI088/data/box/Sensor1_20240425-144810.csv,0
/home/pi/wiringPi-BMI088/data/box/Sensor1_20240425-144857.csv,0
/home/pi/wiringPi-BMI088/data/box/Sensor1_20240425-144912.csv,0
/home/pi/wiringPi-BMI088/data/box/Sensor1_20240425-144924.csv,0
/home/pi/wiringPi-BMI088/data/box/Sensor1_20240425-144940.csv,0
/home/pi/wiringPi-BMI088/data/box/Sensor1_20240425-144952.csv,0
/home/pi/wiringPi-BMI088/data/box/Sensor1_20240425-145042.csv,0
/home/pi/wiringPi-BMI088/data/box/Sensor1_20240425-145057.csv,0
/home/pi/wiringPi-BMI088/data/box/Sensor1_20240425-145222.csv,0
